hmm
ἀκάκητα,and,0.999356
Ζεὺς,Zeus,0.988393
Κίρκη,Circe,0.986676
ἑὴν,his,0.976075
Ναυσικάα,Nausicaa,0.975356
Εὐρυνόμη,Eurynome,0.974738
Τηλέμαχ᾽,Telemachus,0.974131
νῆας,ships,0.971519
Ἑλένη,Helen,0.965563
Τηλέμαχος,Telemachus,0.96506
αἰεὶ,ever,0.95929
ἓξ,six,0.958677
δῶρα,gifts,0.958196
Ὀδυσσεὺς,Odysseus,0.957379
Ὀδυσῆα,Odysseus,0.956644
ἀνάγκῃ,perforce,0.955405
νηῦς,ship,0.954684
τέκνα,children,0.954402
μ᾽,me,0.946486
ὅθι,where,0.946282
οἶνον,wine,0.945228
Ἰθάκην,Ithaca,0.943218
νῆες,ships,0.942336
πάντας,all,0.942179
Δημόδοκον,Demodocus,0.94132
πόδες,feet,0.940899
ἐγὼ,I,0.940198
θεοὶ,gods,0.939659
Ἶρος,Irus,0.939546
νηῶν,ships,0.938652
θεά,goddess,0.938073
Ἀθηναίη,Athena,0.937778
πάντες,all,0.937408
Ἀλκίνοος,Alcinous,0.935129
σὴν,thy,0.934294
σφεας,them,0.934204
τόδε,this,0.93216
Ἀχαιοὶ,Achaeans,0.931017
ἀπ᾽,from,0.93052
σῇ,thy,0.930378
μέλαιναν,black,0.929908
δεῦρο,hither,0.929462
τρεῖς,three,0.928393
χρυσόν,gold,0.928168
Ὀδυσῆϊ,Odysseus,0.927469
Εὐρύκλεια,Eurycleia,0.927271
Ποσειδάων,Poseidon,0.927121
νυκτὶ,night,0.926443
θεοειδής,godlike,0.925809
Ὀδυσεὺς,Odysseus,0.924681
