hmm
ἀκάκητα,and,0.999356
Ζεὺς,Zeus,0.998825
Εὐρυνόμη,Eurynome,0.998099
μ᾽,me,0.996722
Κίρκη,Circe,0.996592
Τηλέμαχ᾽,Telemachus,0.995948
Ἑλένη,Helen,0.995597
αἰεὶ,ever,0.994613
Εὐρύλοχ᾽,Eurylochus,0.994466
ὅθι,where,0.994208
σφεας,them,0.99345
Ὀδυσσεὺς,Odysseus,0.992904
δειπνίσσας,as,0.99211
ἔσθιε,Eat,0.99193
τέκνα,children,0.991835
δῶρα,gifts,0.991821
Ὀδυσεὺς,Odysseus,0.99146
Ὀδυσῆα,Odysseus,0.99109
ἐγὼ,I,0.990732
Ἰθάκην,Ithaca,0.990731
Τηλέμαχος,Telemachus,0.990554
urnctsgreekLittlg0012tlg0021498,nay,0.990082
οἶνον,wine,0.989925
ἢ,or,0.98968
νηλεὲς,pitiless,0.988894
αἶαν34,earth,0.98883
ἄνδρες,men,0.988741
δόμοισιν,house,0.987864
ἠδὲ,and,0.987705
νηῶν,ships,0.987618
καὶ,and,0.987344
εὖτ᾽,when,0.987333
νηῦς,ship,0.98707
θεοὶ,gods,0.987047
θοὴν,swift,0.986828
πεντήκοντα,fifty,0.985924
Ἀθηναίη,Athena,0.985705
Ἀχιλλεῦ,Achilles,0.98517
κλυτὰ,glorious,0.985071
δῖος,goodly,0.984974
Ποσειδάων,Poseidon,0.984738
ἠρτύναντο,fitted,0.984374
κοῦροι,youths,0.984101
ἀντιθέῳ,godlike,0.983468
νῆας,ships,0.982909
θεά,goddess,0.982677
Δημόδοκον,Demodocus,0.982427
θεράπων,squire,0.981931
Ἀντίνο᾽,Antinous,0.981353
κατέκτανε,slays,0.981062
