hmm
ἀκάκητα,and,0.999356
Ζεὺς,Zeus,0.998176
Εὐρυνόμη,Eurynome,0.996873
Κίρκη,Circe,0.996551
Ἑλένη,Helen,0.993424
Τηλέμαχ᾽,Telemachus,0.993057
τέκνα,children,0.991012
αἰεὶ,ever,0.99097
Ὀδυσσεὺς,Odysseus,0.990926
μ᾽,me,0.990609
σφεας,them,0.988235
ὅθι,where,0.987703
δῶρα,gifts,0.987267
Ὀδυσῆα,Odysseus,0.986352
νῆας,ships,0.985818
Τηλέμαχος,Telemachus,0.983981
Εὐρύλοχ᾽,Eurylochus,0.983663
νηῦς,ship,0.983594
ἐγὼ,I,0.983457
οἶνον,wine,0.983315
πόδες,feet,0.983098
ἀνάγκῃ,perforce,0.982968
Ἰθάκην,Ithaca,0.982843
νηῶν,ships,0.981299
Ὀδυσεὺς,Odysseus,0.98062
θεοὶ,gods,0.979204
σῇ,thy,0.978859
θεράπων,squire,0.97851
ἢ,or,0.977894
Δημόδοκον,Demodocus,0.977059
ἑὴν,his,0.976382
κοῦροι,youths,0.976304
ἓξ,six,0.975799
θοὴν,swift,0.97568
σὴν,thy,0.975647
Ποσειδάων,Poseidon,0.974457
ἄνδρες,men,0.973295
ἔσθιε,Eat,0.972508
Ἀχαιοὶ,Achaeans,0.971992
ἔνδοθεν,within,0.971992
κλυτὰ,glorious,0.971716
δῖος,goodly,0.971706
πεντήκοντα,fifty,0.971544
θεά,goddess,0.971529
Εὐρυμέδοντος,Eurymedon,0.971125
ἠδὲ,and,0.971121
δόμοισιν,house,0.97111
χρυσόν,gold,0.97107
ἀπ᾽,from,0.970813
εὖτ᾽,when,0.969635
