hmm
ἀκάκητα,and,0.999356
μ᾽,me,0.999221
Ζεὺς,Zeus,0.999151
κατέκτανε,slays,0.999149
Εὐρύλοχ᾽,Eurylochus,0.999113
νηλεὲς,pitiless,0.999065
Εὐρυνόμη,Eurynome,0.998885
ὄμβρῳ,rain,0.998881
ἐϋσταθέος,wellbuilt,0.998695
δειπνίσσας,as,0.998675
Ἀθηναίη,Athena,0.998668
παρέπλω,One,0.998621
ὅθι,where,0.998585
Ὀδυσεὺς,Odysseus,0.998401
Ἀλφειὸς,Alpheus,0.998182
καλαὶ,fair,0.998105
ἔσθιε,Eat,0.998017
δόμοισιν,house,0.997737
ἠδὲ,and,0.997576
αἰεὶ,ever,0.997477
καὶ,and,0.99743
Ὀδυσσεὺς,Odysseus,0.997326
πυγούσιον,way,0.997106
Τηλέμαχος,Telemachus,0.997092
Λαοδάμαντα,Laodamas,0.996883
Ἰθάκην,Ithaca,0.996693
ἢ,or,0.996454
τύχησε,a,0.996233
σφεας,them,0.996205
κεφαλή,head,0.996081
Ἑλένη,Helen,0.996017
Ἀντίνο᾽,Antinous,0.996013
ἠρτύναντο,fitted,0.99599
κεφαλὴν,head,0.995945
δῶρα,gifts,0.995938
δῖος,goodly,0.995861
urnctsgreekLittlg0012tlg0021498,nay,0.995841
θάνατόν,death,0.995833
ἐγὼ,I,0.995682
Ἀχιλλεῦ,Achilles,0.995671
ἄνδρες,men,0.995503
ἀφικοίμεθα,our,0.9954
οἶνον,wine,0.995386
σὺν,with,0.994856
πείρων,grievous,0.994835
Ποσειδάων,Poseidon,0.994661
θοὴν,swift,0.994298
θεά,goddess,0.994022
Ὀδυσῆα,Odysseus,0.993932
εὖτ᾽,when,0.993783
