hmm
ἀκάκητα,and,0.999356
Ζεὺς,Zeus,0.91011
Τηλέμαχος,Telemachus,0.907503
Κίρκη,Circe,0.90681
Ναυσικάα,Nausicaa,0.904675
ἑὴν,his,0.890055
νῆας,ships,0.870479
Ἀλκίνοος,Alcinous,0.869461
ξεῖνε,stranger,0.860241
πάντες,all,0.859566
Εὐρύλοχος,Eurylochus,0.854917
Ἰθάκην,Ithaca,0.852564
μ᾽,me,0.848082
νῆες,ships,0.8441
Ἑλένη,Helen,0.843649
τόδε,this,0.841218
Τηλέμαχ᾽,Telemachus,0.840841
θεοειδής,godlike,0.838525
τέκνον,child,0.837546
δῶρα,gifts,0.836301
Μενέλαος,Menelaus,0.834703
πάντας,all,0.833032
Ὀδυσσεὺς,Odysseus,0.832547
Ἀθηναίη,Athena,0.832082
ἐστίν,is,0.83123
Ὀδυσῆα,Odysseus,0.828882
ἐγὼ,I,0.826683
Ἀθήνη,Athena,0.826415
δύω,two,0.825617
μήτηρ,mother,0.822857
πατὴρ,father,0.819806
Τηλεμάχῳ,Telemachus,0.819097
θεά,goddess,0.818454
Εὐρύκλεια,Eurycleia,0.81836
νῦν,now,0.816752
αἰεὶ,ever,0.81564
Εὐρυνόμη,Eurynome,0.815614
Λαέρτης,Laertes,0.814864
θεοὶ,gods,0.81347
Ὀδυσῆϊ,Odysseus,0.812879
δύο,two,0.812419
υἱὸς,son,0.812042
ἓξ,six,0.811135
μνηστῆρσιν,wooers,0.810955
πᾶσαν,all,0.80959
νηῦς,ship,0.809217
Ἀντίνοος,Antinous,0.809098
ἐγώ,I,0.807875
οἶος,alone,0.807688
πᾶσιν,all,0.807378
